Date,Team 1,FT,Team 2
Sat Sep 2 1893,Everton,2-3,Sheffield United
Sat Sep 2 1893,Nottingham Forest,7-1,Wolverhampton Wanderers
Sat Sep 2 1893,Bolton Wanderers,4-1,Stoke City
Sat Sep 2 1893,Preston North End,1-0,Derby County
Sat Sep 2 1893,Darwen,2-3,Blackburn Rovers
Sat Sep 2 1893,Aston Villa,3-2,West Bromwich Albion
Sat Sep 2 1893,Manchester United,3-2,Burnley
Sat Sep 2 1893,Sheffield Wednesday,2-2,Sunderland
Mon Sep 4 1893,Wolverhampton Wanderers,3-1,Sheffield Wednesday
Mon Sep 4 1893,Sheffield United,1-2,Derby County
Mon Sep 4 1893,Everton,4-0,Nottingham Forest
Mon Sep 4 1893,Burnley,5-1,Darwen
Sat Sep 9 1893,Stoke City,2-1,Nottingham Forest
Sat Sep 9 1893,Sheffield United,2-1,Darwen
Sat Sep 9 1893,Wolverhampton Wanderers,2-1,Bolton Wanderers
Sat Sep 9 1893,Blackburn Rovers,5-1,Sheffield Wednesday
Sat Sep 9 1893,Sunderland,1-1,Aston Villa
Sat Sep 9 1893,West Bromwich Albion,3-1,Manchester United
Sat Sep 9 1893,Derby County,7-3,Everton
Sat Sep 9 1893,Burnley,4-1,Preston North End
Mon Sep 11 1893,Aston Villa,5-1,Stoke City
Sat Sep 16 1893,Preston North End,1-2,Sunderland
Sat Sep 16 1893,Bolton Wanderers,2-1,Blackburn Rovers
Sat Sep 16 1893,Derby County,2-3,West Bromwich Albion
Sat Sep 16 1893,Darwen,3-1,Stoke City
Sat Sep 16 1893,Sheffield Wednesday,0-1,Manchester United
Sat Sep 16 1893,Nottingham Forest,5-0,Burnley
Sat Sep 16 1893,Everton,4-2,Aston Villa
Mon Sep 18 1893,Wolverhampton Wanderers,2-1,Darwen
Sat Sep 23 1893,Blackburn Rovers,3-0,Wolverhampton Wanderers
Sat Sep 23 1893,Aston Villa,3-1,Everton
Sat Sep 23 1893,Stoke City,3-1,Derby County
Sat Sep 23 1893,Preston North End,4-1,Darwen
Sat Sep 23 1893,Manchester United,1-1,Nottingham Forest
Sat Sep 23 1893,West Bromwich Albion,1-1,Burnley
Sat Sep 23 1893,Sunderland,1-1,Sheffield Wednesday
Sat Sep 23 1893,Sheffield United,4-2,Bolton Wanderers
Mon Sep 25 1893,Sheffield Wednesday,2-4,West Bromwich Albion
Sat Sep 30 1893,Everton,7-1,Sunderland
Sat Sep 30 1893,Wolverhampton Wanderers,3-4,Sheffield United
Sat Sep 30 1893,Burnley,4-0,Stoke City
Sat Sep 30 1893,Darwen,1-0,Manchester United
Sat Sep 30 1893,Aston Villa,1-1,Derby County
Sat Sep 30 1893,Nottingham Forest,2-3,West Bromwich Albion
Sat Sep 30 1893,Sheffield Wednesday,4-2,Blackburn Rovers
Sat Sep 30 1893,Bolton Wanderers,0-3,Preston North End
Mon Oct 2 1893,Sheffield United,3-0,Aston Villa
Thu Oct 5 1893,Nottingham Forest,1-0,Bolton Wanderers
Sat Oct 7 1893,Bolton Wanderers,1-0,Darwen
Sat Oct 7 1893,Nottingham Forest,1-2,Aston Villa
Sat Oct 7 1893,Burnley,2-1,Everton
Sat Oct 7 1893,Sheffield United,1-0,Sunderland
Sat Oct 7 1893,Blackburn Rovers,1-0,Preston North End
Sat Oct 7 1893,West Bromwich Albion,0-0,Wolverhampton Wanderers
Sat Oct 7 1893,Derby County,2-0,Manchester United
Sat Oct 7 1893,Stoke City,4-1,Sheffield Wednesday
Sat Oct 14 1893,Everton,2-2,Blackburn Rovers
Sat Oct 14 1893,Sunderland,4-0,Stoke City
Sat Oct 14 1893,Sheffield Wednesday,4-0,Derby County
Sat Oct 14 1893,Wolverhampton Wanderers,3-1,Nottingham Forest
Sat Oct 14 1893,Bolton Wanderers,0-1,Sheffield United
Sat Oct 14 1893,Darwen,1-1,Aston Villa
Sat Oct 14 1893,Preston North End,1-2,Burnley
Sat Oct 14 1893,Manchester United,4-1,West Bromwich Albion
Mon Oct 16 1893,Stoke City,3-3,Aston Villa
Mon Oct 16 1893,Sheffield United,1-1,Sheffield Wednesday
Sat Oct 21 1893,West Bromwich Albion,3-6,Aston Villa
Sat Oct 21 1893,Bolton Wanderers,2-0,Wolverhampton Wanderers
Sat Oct 21 1893,Derby County,3-3,Sheffield Wednesday
Sat Oct 21 1893,Nottingham Forest,2-0,Stoke City
Sat Oct 21 1893,Everton,8-1,Darwen
Sat Oct 21 1893,Blackburn Rovers,4-3,Sunderland
Sat Oct 21 1893,Burnley,4-1,Manchester United
Sat Oct 28 1893,Everton,2-3,Preston North End
Sat Oct 28 1893,Sunderland,5-0,Derby County
